IPs;time
83.42.6.40; 2016-02-28T08:50:39.348Z
85.152.60.179; 2016-02-28T08:50:39.761Z
83.42.6.40; 2016-02-28T08:50:39.872Z
62.42.96.158; 2016-02-28T08:50:39.950Z
79.148.119.182; 2016-02-28T08:50:39.967Z
83.42.6.40; 2016-02-28T08:50:40.782Z
84.126.180.214, 66.249.93.40; 2016-02-28T08:50:40.871Z
85.152.60.179; 2016-02-28T08:50:41.270Z
83.42.6.40; 2016-02-28T08:50:41.737Z
83.42.6.40; 2016-02-28T08:50:42.116Z
85.152.60.179; 2016-02-28T08:50:42.790Z
62.42.96.158; 2016-02-28T08:50:43.368Z
79.148.119.182; 2016-02-28T08:50:43.536Z
83.42.6.40; 2016-02-28T08:50:43.721Z
83.42.6.40; 2016-02-28T08:50:43.850Z
84.126.180.214, 66.249.93.42; 2016-02-28T08:50:44.260Z
85.152.60.179; 2016-02-28T08:50:44.387Z
83.42.6.40; 2016-02-28T08:50:45.350Z
83.42.6.40; 2016-02-28T08:50:45.665Z
85.152.60.179; 2016-02-28T08:50:46.115Z
62.42.96.158; 2016-02-28T08:50:46.862Z
79.148.119.182; 2016-02-28T08:50:46.926Z
83.42.6.40; 2016-02-28T08:50:46.964Z
83.42.6.40; 2016-02-28T08:50:47.574Z
85.152.60.179; 2016-02-28T08:50:47.689Z
83.42.6.40; 2016-02-28T08:50:48.376Z
85.152.60.179; 2016-02-28T08:50:49.323Z
83.42.6.40; 2016-02-28T08:50:49.500Z
83.42.6.40; 2016-02-28T08:50:49.687Z
62.42.96.158; 2016-02-28T08:50:50.347Z
79.148.119.182; 2016-02-28T08:50:50.589Z
85.152.60.179; 2016-02-28T08:50:50.950Z
83.42.6.40; 2016-02-28T08:50:51.302Z
83.42.6.40; 2016-02-28T08:50:51.519Z
85.152.60.179; 2016-02-28T08:50:52.499Z
83.42.6.40; 2016-02-28T08:50:52.831Z
83.42.6.40; 2016-02-28T08:50:53.465Z
79.148.119.182; 2016-02-28T08:50:53.718Z
62.42.96.158; 2016-02-28T08:50:53.920Z
85.152.60.179; 2016-02-28T08:50:54.052Z
83.42.6.40; 2016-02-28T08:50:54.198Z
83.42.6.40; 2016-02-28T08:50:54.317Z
83.42.6.40; 2016-02-28T08:50:55.515Z
85.152.60.179; 2016-02-28T08:50:55.652Z
79.148.119.182; 2016-02-28T08:50:56.851Z
85.152.60.179; 2016-02-28T08:50:57.284Z
83.42.6.40; 2016-02-28T08:50:57.493Z
62.42.96.158; 2016-02-28T08:50:57.555Z
85.152.60.179; 2016-02-28T08:50:58.904Z
83.42.6.40; 2016-02-28T08:50:59.846Z
79.148.119.182; 2016-02-28T08:51:00.063Z
85.152.60.179; 2016-02-28T08:51:00.540Z
62.42.96.158; 2016-02-28T08:51:01.416Z
83.42.6.40; 2016-02-28T08:51:02.133Z
85.152.60.179; 2016-02-28T08:51:02.193Z
79.148.119.182; 2016-02-28T08:51:03.513Z
85.152.60.179; 2016-02-28T08:51:03.913Z
62.42.96.158; 2016-02-28T08:51:04.972Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:51:05.571Z
85.152.60.179; 2016-02-28T08:51:05.659Z
83.42.6.40; 2016-02-28T08:51:05.661Z
79.148.119.182; 2016-02-28T08:51:07.134Z
85.152.60.179; 2016-02-28T08:51:07.496Z
83.42.6.40; 2016-02-28T08:51:07.602Z
62.42.96.158; 2016-02-28T08:51:08.540Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:51:09.159Z
85.152.60.179; 2016-02-28T08:51:09.204Z
83.42.6.40; 2016-02-28T08:51:09.736Z
79.148.119.182; 2016-02-28T08:51:10.309Z
85.152.60.179; 2016-02-28T08:51:10.916Z
83.42.6.40; 2016-02-28T08:51:11.662Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:51:12.597Z
85.152.60.179; 2016-02-28T08:51:12.615Z
62.42.96.158; 2016-02-28T08:51:12.637Z
79.148.119.182; 2016-02-28T08:51:13.414Z
83.42.6.40; 2016-02-28T08:51:13.635Z
85.152.60.179; 2016-02-28T08:51:14.269Z
83.42.6.40; 2016-02-28T08:51:15.679Z
62.42.96.158; 2016-02-28T08:51:15.801Z
85.152.60.179; 2016-02-28T08:51:16.009Z
31.4.242.213, 66.249.93.40; 2016-02-28T08:51:16.200Z
79.148.119.182; 2016-02-28T08:51:16.576Z
83.42.6.40; 2016-02-28T08:51:17.709Z
85.152.60.179; 2016-02-28T08:51:17.868Z
62.42.96.158; 2016-02-28T08:51:19.413Z
85.152.60.179; 2016-02-28T08:51:19.653Z
83.42.6.40; 2016-02-28T08:51:19.655Z
79.148.119.182; 2016-02-28T08:51:19.801Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:51:19.840Z
85.152.60.179; 2016-02-28T08:51:21.464Z
83.42.6.40; 2016-02-28T08:51:21.740Z
79.148.119.182; 2016-02-28T08:51:23.059Z
85.152.60.179; 2016-02-28T08:51:23.316Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:51:23.334Z
62.42.96.158; 2016-02-28T08:51:23.354Z
83.42.6.40; 2016-02-28T08:51:23.826Z
85.152.60.179; 2016-02-28T08:51:25.193Z
83.42.6.40; 2016-02-28T08:51:25.817Z
79.148.119.182; 2016-02-28T08:51:26.393Z
31.4.242.213, 66.249.93.40; 2016-02-28T08:51:26.787Z
62.42.96.158; 2016-02-28T08:51:27.086Z
85.152.60.179; 2016-02-28T08:51:27.220Z
83.42.6.40; 2016-02-28T08:51:27.936Z
85.152.60.179; 2016-02-28T08:51:29.101Z
79.148.119.182; 2016-02-28T08:51:29.728Z
83.42.6.40; 2016-02-28T08:51:29.861Z
31.4.242.213, 66.249.93.40; 2016-02-28T08:51:30.328Z
62.42.96.158; 2016-02-28T08:51:30.801Z
85.152.60.179; 2016-02-28T08:51:31.117Z
83.42.6.40; 2016-02-28T08:51:32.197Z
85.152.60.179; 2016-02-28T08:51:33.065Z
79.148.119.182; 2016-02-28T08:51:33.096Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:51:34.035Z
83.42.6.40; 2016-02-28T08:51:34.423Z
85.152.60.179; 2016-02-28T08:51:35.121Z
83.42.6.40; 2016-02-28T08:51:36.565Z
79.148.119.182; 2016-02-28T08:51:36.720Z
85.152.60.179; 2016-02-28T08:51:37.045Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:51:37.706Z
83.42.6.40; 2016-02-28T08:51:38.748Z
85.152.60.179; 2016-02-28T08:51:39.228Z
79.148.119.182; 2016-02-28T08:51:40.084Z
83.42.6.40; 2016-02-28T08:51:40.971Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:51:41.343Z
85.152.60.179; 2016-02-28T08:51:41.433Z
83.42.6.40; 2016-02-28T08:51:43.035Z
79.148.119.182; 2016-02-28T08:51:43.571Z
85.152.60.179; 2016-02-28T08:51:43.932Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:51:45.087Z
83.42.6.40; 2016-02-28T08:51:45.192Z
85.152.60.179; 2016-02-28T08:51:46.121Z
79.148.119.182; 2016-02-28T08:51:46.800Z
83.42.6.40; 2016-02-28T08:51:47.309Z
85.152.60.179; 2016-02-28T08:51:48.201Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:51:49.214Z
83.42.6.40; 2016-02-28T08:51:49.472Z
79.148.119.182; 2016-02-28T08:51:50.240Z
85.152.60.179; 2016-02-28T08:51:50.297Z
83.42.6.40; 2016-02-28T08:51:51.748Z
85.152.60.179; 2016-02-28T08:51:52.305Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:51:53.158Z
79.148.119.182; 2016-02-28T08:51:53.585Z
83.42.6.40; 2016-02-28T08:51:54.089Z
85.152.60.179; 2016-02-28T08:51:54.501Z
85.152.60.179; 2016-02-28T08:51:56.589Z
83.42.6.40; 2016-02-28T08:51:56.638Z
79.148.119.182; 2016-02-28T08:51:57.095Z
31.4.242.213, 66.249.93.40; 2016-02-28T08:51:57.195Z
85.152.60.179; 2016-02-28T08:51:58.653Z
83.42.6.40; 2016-02-28T08:51:59.196Z
79.148.119.182; 2016-02-28T08:52:00.465Z
85.152.60.179; 2016-02-28T08:52:00.917Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:52:01.236Z
83.42.6.40; 2016-02-28T08:52:01.339Z
85.152.60.179; 2016-02-28T08:52:03.001Z
83.42.6.40; 2016-02-28T08:52:03.816Z
79.148.119.182; 2016-02-28T08:52:04.196Z
85.152.60.179; 2016-02-28T08:52:05.021Z
31.4.242.213, 66.249.93.40; 2016-02-28T08:52:05.023Z
83.42.6.40; 2016-02-28T08:52:06.127Z
85.152.60.179; 2016-02-28T08:52:07.025Z
79.148.119.182; 2016-02-28T08:52:07.659Z
83.42.6.40; 2016-02-28T08:52:08.897Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:52:08.934Z
85.152.60.179; 2016-02-28T08:52:09.085Z
79.148.119.182; 2016-02-28T08:52:11.002Z
85.152.60.179; 2016-02-28T08:52:11.125Z
83.42.6.40; 2016-02-28T08:52:11.198Z
176.86.152.56; 2016-02-28T08:52:11.264Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:52:12.734Z
85.152.60.179; 2016-02-28T08:52:13.221Z
83.42.6.40; 2016-02-28T08:52:13.974Z
79.148.119.182; 2016-02-28T08:52:14.579Z
85.152.60.179; 2016-02-28T08:52:15.265Z
31.4.242.213, 66.249.93.40; 2016-02-28T08:52:17.123Z
85.152.60.179; 2016-02-28T08:52:17.320Z
83.42.6.40; 2016-02-28T08:52:17.761Z
79.148.119.182; 2016-02-28T08:52:17.906Z
83.42.6.40; 2016-02-28T08:52:18.763Z
85.152.60.179; 2016-02-28T08:52:19.353Z
83.42.6.40; 2016-02-28T08:52:19.955Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:52:20.855Z
83.42.6.40; 2016-02-28T08:52:21.161Z
85.152.60.179; 2016-02-28T08:52:21.473Z
79.148.119.182; 2016-02-28T08:52:21.474Z
83.42.6.40; 2016-02-28T08:52:22.705Z
85.152.60.179; 2016-02-28T08:52:23.565Z
83.42.6.40; 2016-02-28T08:52:23.744Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:52:24.536Z
83.42.6.40; 2016-02-28T08:52:24.818Z
79.148.119.182; 2016-02-28T08:52:24.956Z
85.152.60.179; 2016-02-28T08:52:25.709Z
83.42.6.40; 2016-02-28T08:52:25.922Z
83.42.6.40; 2016-02-28T08:52:27.018Z
85.152.60.179; 2016-02-28T08:52:27.833Z
83.42.6.40; 2016-02-28T08:52:28.196Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:52:28.375Z
79.148.119.182; 2016-02-28T08:52:28.711Z
83.42.6.40; 2016-02-28T08:52:29.420Z
85.152.60.179; 2016-02-28T08:52:30.121Z
83.42.6.40; 2016-02-28T08:52:30.188Z
83.42.6.40; 2016-02-28T08:52:30.696Z
83.42.6.40; 2016-02-28T08:52:31.007Z
83.42.6.40; 2016-02-28T08:52:31.862Z
79.148.119.182; 2016-02-28T08:52:32.087Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:52:32.194Z
83.42.6.40; 2016-02-28T08:52:32.226Z
85.152.60.179; 2016-02-28T08:52:32.376Z
83.42.6.40; 2016-02-28T08:52:32.676Z
83.42.6.40; 2016-02-28T08:52:33.526Z
83.42.6.40; 2016-02-28T08:52:33.735Z
83.42.6.40; 2016-02-28T08:52:34.346Z
85.152.60.179; 2016-02-28T08:52:34.540Z
83.42.6.40; 2016-02-28T08:52:35.212Z
83.42.6.40; 2016-02-28T08:52:35.234Z
79.148.119.182; 2016-02-28T08:52:35.465Z
83.42.6.40; 2016-02-28T08:52:36.044Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:52:36.263Z
83.42.6.40; 2016-02-28T08:52:36.626Z
85.152.60.179; 2016-02-28T08:52:36.680Z
83.42.6.40; 2016-02-28T08:52:36.879Z
83.42.6.40; 2016-02-28T08:52:37.752Z
83.42.6.40; 2016-02-28T08:52:37.978Z
62.42.96.158; 2016-02-28T08:52:38.430Z
83.42.6.40; 2016-02-28T08:52:38.583Z
85.152.60.179; 2016-02-28T08:52:38.801Z
83.42.6.40; 2016-02-28T08:52:39.322Z
83.42.6.40; 2016-02-28T08:52:39.444Z
79.148.119.182; 2016-02-28T08:52:39.758Z
83.42.6.40; 2016-02-28T08:52:40.278Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:52:40.499Z
83.42.6.40; 2016-02-28T08:52:40.799Z
85.152.60.179; 2016-02-28T08:52:41.053Z
83.42.6.40; 2016-02-28T08:52:41.127Z
83.42.6.40; 2016-02-28T08:52:41.962Z
83.42.6.40; 2016-02-28T08:52:42.259Z
83.42.6.40; 2016-02-28T08:52:42.808Z
85.152.60.179; 2016-02-28T08:52:43.356Z
79.148.119.182; 2016-02-28T08:52:43.633Z
83.42.6.40; 2016-02-28T08:52:43.636Z
83.42.6.40; 2016-02-28T08:52:43.712Z
83.42.6.40; 2016-02-28T08:52:44.492Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:52:44.917Z
83.42.6.40; 2016-02-28T08:52:45.184Z
83.42.6.40; 2016-02-28T08:52:45.318Z
85.152.60.179; 2016-02-28T08:52:45.676Z
83.42.6.40; 2016-02-28T08:52:46.169Z
83.42.6.40; 2016-02-28T08:52:46.711Z
79.148.119.182; 2016-02-28T08:52:46.994Z
83.42.6.40; 2016-02-28T08:52:47.019Z
83.42.6.40; 2016-02-28T08:52:47.859Z
85.152.60.179; 2016-02-28T08:52:47.976Z
83.42.6.40; 2016-02-28T08:52:48.299Z
83.42.6.40; 2016-02-28T08:52:48.718Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:52:49.356Z
83.42.6.40; 2016-02-28T08:52:49.580Z
83.42.6.40; 2016-02-28T08:52:49.843Z
83.42.6.40; 2016-02-28T08:52:50.399Z
85.152.60.179; 2016-02-28T08:52:50.645Z
79.148.119.182; 2016-02-28T08:52:50.777Z
83.42.6.40; 2016-02-28T08:52:51.255Z
83.42.6.40; 2016-02-28T08:52:51.430Z
83.42.6.40; 2016-02-28T08:52:52.086Z
83.42.6.40; 2016-02-28T08:52:52.992Z
83.42.6.40; 2016-02-28T08:52:53.068Z
85.152.60.179; 2016-02-28T08:52:53.273Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:52:53.714Z
83.42.6.40; 2016-02-28T08:52:53.846Z
79.148.119.182; 2016-02-28T08:52:54.499Z
83.42.6.40; 2016-02-28T08:52:54.692Z
83.42.6.40; 2016-02-28T08:52:54.695Z
83.42.6.40; 2016-02-28T08:52:55.553Z
85.152.60.179; 2016-02-28T08:52:55.689Z
83.42.6.40; 2016-02-28T08:52:56.318Z
83.42.6.40; 2016-02-28T08:52:56.377Z
83.42.6.40; 2016-02-28T08:52:57.179Z
83.42.6.40; 2016-02-28T08:52:57.912Z
79.148.119.182; 2016-02-28T08:52:57.977Z
85.152.60.179; 2016-02-28T08:52:58.033Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:52:58.195Z
83.42.6.40; 2016-02-28T08:52:59.313Z
85.152.60.179; 2016-02-28T08:53:00.347Z
83.42.6.40; 2016-02-28T08:53:00.567Z
79.148.119.182; 2016-02-28T08:53:01.403Z
83.42.6.40; 2016-02-28T08:53:01.971Z
85.152.60.179; 2016-02-28T08:53:02.643Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:53:02.875Z
83.42.6.40; 2016-02-28T08:53:03.645Z
79.148.119.182; 2016-02-28T08:53:04.764Z
83.42.6.40; 2016-02-28T08:53:05.046Z
85.152.60.179; 2016-02-28T08:53:05.059Z
83.42.6.40; 2016-02-28T08:53:06.438Z
85.152.60.179; 2016-02-28T08:53:07.579Z
31.4.242.213, 66.249.93.40; 2016-02-28T08:53:07.745Z
83.42.6.40; 2016-02-28T08:53:07.846Z
79.148.119.182; 2016-02-28T08:53:08.105Z
83.42.6.40; 2016-02-28T08:53:09.319Z
85.152.60.179; 2016-02-28T08:53:09.983Z
83.42.6.40; 2016-02-28T08:53:11.053Z
79.148.119.182; 2016-02-28T08:53:11.821Z
85.152.60.179; 2016-02-28T08:53:12.507Z
83.42.6.40; 2016-02-28T08:53:12.520Z
31.4.242.213, 66.249.93.39; 2016-02-28T08:53:12.754Z
83.42.6.40; 2016-02-28T08:53:14.150Z
85.152.60.179; 2016-02-28T08:53:15.035Z
79.148.119.182; 2016-02-28T08:53:15.414Z
83.42.6.40; 2016-02-28T08:53:15.574Z
83.42.6.40; 2016-02-28T08:53:17.316Z
31.4.242.213, 66.249.93.42; 2016-02-28T08:53:17.867Z
85.152.60.179; 2016-02-28T08:53:18.003Z
83.42.6.40; 2016-02-28T08:53:18.913Z
79.148.119.182; 2016-02-28T08:53:19.278Z
83.42.6.40; 2016-02-28T08:53:20.400Z
37.165.20.181; 2016-02-28T08:53:20.404Z
85.152.60.179; 2016-02-28T08:53:20.561Z
79.144.201.7; 2016-02-28T08:53:21.565Z
83.42.6.40; 2016-02-28T08:53:22.146Z
85.152.60.179; 2016-02-28T08:53:23.108Z
79.148.119.182; 2016-02-28T08:53:23.793Z
83.42.6.40; 2016-02-28T08:53:23.909Z
79.144.201.7; 2016-02-28T08:53:24.368Z
85.152.60.179; 2016-02-28T08:53:25.663Z
83.42.6.40; 2016-02-28T08:53:25.831Z
37.165.20.181; 2016-02-28T08:53:26.561Z
83.42.6.40; 2016-02-28T08:53:27.617Z
79.144.201.7; 2016-02-28T08:53:27.729Z
79.148.119.182; 2016-02-28T08:53:28.048Z
85.152.60.179; 2016-02-28T08:53:28.177Z
83.42.6.40; 2016-02-28T08:53:29.383Z
85.152.60.179; 2016-02-28T08:53:30.713Z
79.144.201.7; 2016-02-28T08:53:30.736Z
83.42.6.40; 2016-02-28T08:53:31.468Z
79.148.119.182; 2016-02-28T08:53:31.796Z
83.42.6.40; 2016-02-28T08:53:32.925Z
85.152.60.179; 2016-02-28T08:53:33.201Z
37.165.20.181; 2016-02-28T08:53:33.600Z
79.144.201.7; 2016-02-28T08:53:33.691Z
83.42.6.40; 2016-02-28T08:53:33.718Z
83.42.6.40; 2016-02-28T08:53:33.748Z
83.42.6.40; 2016-02-28T08:53:34.562Z
83.42.6.40; 2016-02-28T08:53:35.382Z
85.152.60.179; 2016-02-28T08:53:35.633Z
79.148.119.182; 2016-02-28T08:53:35.685Z
83.42.6.40; 2016-02-28T08:53:36.217Z
83.42.6.40; 2016-02-28T08:53:36.405Z
79.144.201.7; 2016-02-28T08:53:36.616Z
83.42.6.40; 2016-02-28T08:53:37.048Z
83.42.6.40; 2016-02-28T08:53:37.872Z
83.42.6.40; 2016-02-28T08:53:38.679Z
83.42.6.40; 2016-02-28T08:53:38.699Z
79.148.119.182; 2016-02-28T08:53:39.437Z
83.42.6.40; 2016-02-28T08:53:39.543Z
79.144.201.7; 2016-02-28T08:53:39.650Z
37.165.20.181; 2016-02-28T08:53:40.264Z
83.42.6.40; 2016-02-28T08:53:40.397Z
83.42.6.40; 2016-02-28T08:53:41.014Z
83.42.6.40; 2016-02-28T08:53:41.249Z
83.42.6.40; 2016-02-28T08:53:42.081Z
79.144.201.7; 2016-02-28T08:53:42.679Z
83.42.6.40; 2016-02-28T08:53:42.917Z
83.42.6.40; 2016-02-28T08:53:43.381Z
83.42.6.40; 2016-02-28T08:53:43.793Z
79.148.119.182; 2016-02-28T08:53:44.192Z
83.42.6.40; 2016-02-28T08:53:44.631Z
83.42.6.40; 2016-02-28T08:53:45.467Z
83.42.6.40; 2016-02-28T08:53:45.684Z
79.144.201.7; 2016-02-28T08:53:45.706Z
83.42.6.40; 2016-02-28T08:53:46.304Z
37.165.20.181; 2016-02-28T08:53:46.717Z
83.42.6.40; 2016-02-28T08:53:47.132Z
83.42.6.40; 2016-02-28T08:53:47.992Z
83.42.6.40; 2016-02-28T08:53:48.056Z
79.148.119.182; 2016-02-28T08:53:48.133Z
83.42.6.40; 2016-02-28T08:53:48.836Z
79.144.201.7; 2016-02-28T08:53:48.844Z
83.42.6.40; 2016-02-28T08:53:49.697Z
83.42.6.40; 2016-02-28T08:53:50.552Z
83.42.6.40; 2016-02-28T08:53:50.572Z
176.86.152.56; 2016-02-28T08:53:51.279Z
83.42.6.40; 2016-02-28T08:53:51.407Z
79.144.201.7; 2016-02-28T08:53:51.958Z
83.42.6.40; 2016-02-28T08:53:52.239Z
79.148.119.182; 2016-02-28T08:53:52.933Z
83.42.6.40; 2016-02-28T08:53:53.028Z
83.42.6.40; 2016-02-28T08:53:53.075Z
37.165.20.181; 2016-02-28T08:53:53.705Z
83.42.6.40; 2016-02-28T08:53:53.923Z
83.42.6.40; 2016-02-28T08:53:54.782Z
79.144.201.7; 2016-02-28T08:53:55.303Z
83.42.6.40; 2016-02-28T08:53:55.428Z
83.42.6.40; 2016-02-28T08:53:55.626Z
83.42.6.40; 2016-02-28T08:53:56.461Z
79.148.119.182; 2016-02-28T08:53:56.981Z
83.42.6.40; 2016-02-28T08:53:57.291Z
83.42.6.40; 2016-02-28T08:53:57.954Z
83.42.6.40; 2016-02-28T08:53:58.142Z
79.144.201.7; 2016-02-28T08:53:58.740Z
83.42.6.40; 2016-02-28T08:53:58.993Z
83.42.6.40; 2016-02-28T08:53:59.862Z
37.165.20.181; 2016-02-28T08:54:00.247Z
83.42.6.40; 2016-02-28T08:54:00.341Z
79.148.119.182; 2016-02-28T08:54:00.614Z
83.42.6.40; 2016-02-28T08:54:00.721Z
83.42.6.40; 2016-02-28T08:54:01.550Z
79.144.201.7; 2016-02-28T08:54:02.327Z
83.42.6.40; 2016-02-28T08:54:02.384Z
83.42.6.40; 2016-02-28T08:54:02.882Z
83.42.6.40; 2016-02-28T08:54:03.242Z
83.42.6.40; 2016-02-28T08:54:04.084Z
79.148.119.182; 2016-02-28T08:54:04.467Z
83.42.6.40; 2016-02-28T08:54:04.940Z
83.42.6.40; 2016-02-28T08:54:05.399Z
83.42.6.40; 2016-02-28T08:54:05.801Z
37.165.20.181; 2016-02-28T08:54:06.342Z
83.42.6.40; 2016-02-28T08:54:06.670Z
83.42.6.40; 2016-02-28T08:54:07.500Z
83.42.6.40; 2016-02-28T08:54:07.920Z
79.148.119.182; 2016-02-28T08:54:08.055Z
83.42.6.40; 2016-02-28T08:54:08.400Z
83.42.6.40; 2016-02-28T08:54:09.254Z
83.42.6.40; 2016-02-28T08:54:10.170Z
83.42.6.40; 2016-02-28T08:54:10.444Z
83.42.6.40; 2016-02-28T08:54:11.044Z
79.148.119.182; 2016-02-28T08:54:11.815Z
83.42.6.40; 2016-02-28T08:54:11.942Z
83.42.6.40; 2016-02-28T08:54:12.796Z
83.42.6.40; 2016-02-28T08:54:13.225Z
83.42.6.40; 2016-02-28T08:54:13.655Z
83.42.6.40; 2016-02-28T08:54:14.524Z
83.42.6.40; 2016-02-28T08:54:15.426Z
79.148.119.182; 2016-02-28T08:54:16.127Z
83.42.6.40; 2016-02-28T08:54:16.309Z
83.42.6.40; 2016-02-28T08:54:16.504Z
83.42.6.40; 2016-02-28T08:54:17.252Z
83.42.6.40; 2016-02-28T08:54:18.150Z
83.42.6.40; 2016-02-28T08:54:19.044Z
79.148.119.182; 2016-02-28T08:54:19.727Z
83.42.6.40; 2016-02-28T08:54:19.936Z
83.42.6.40; 2016-02-28T08:54:20.139Z
83.42.6.40; 2016-02-28T08:54:20.827Z
83.42.6.40; 2016-02-28T08:54:21.702Z
83.42.6.40; 2016-02-28T08:54:22.586Z
83.42.6.40; 2016-02-28T08:54:23.504Z
83.42.6.40; 2016-02-28T08:54:23.529Z
83.42.6.40; 2016-02-28T08:54:24.453Z
79.148.119.182; 2016-02-28T08:54:24.501Z
83.42.6.40; 2016-02-28T08:54:25.291Z
83.42.6.40; 2016-02-28T08:54:26.201Z
83.42.6.40; 2016-02-28T08:54:27.170Z
83.42.6.40; 2016-02-28T08:54:27.202Z
83.42.6.40; 2016-02-28T08:54:28.070Z
79.148.119.182; 2016-02-28T08:54:28.520Z
83.42.6.40; 2016-02-28T08:54:28.917Z
83.42.6.40; 2016-02-28T08:54:29.836Z
83.42.6.40; 2016-02-28T08:54:30.353Z
83.42.6.40; 2016-02-28T08:54:30.772Z
83.42.6.40; 2016-02-28T08:54:31.702Z
79.148.119.182; 2016-02-28T08:54:32.462Z
83.42.6.40; 2016-02-28T08:54:32.619Z
83.42.6.40; 2016-02-28T08:54:33.600Z
83.42.6.40; 2016-02-28T08:54:33.760Z
83.42.6.40; 2016-02-28T08:54:34.491Z
83.42.6.40; 2016-02-28T08:54:35.410Z
79.148.119.182; 2016-02-28T08:54:36.217Z
83.42.6.40; 2016-02-28T08:54:36.309Z
83.42.6.40; 2016-02-28T08:54:37.115Z
83.42.6.40; 2016-02-28T08:54:37.237Z
83.42.6.40; 2016-02-28T08:54:38.144Z
83.42.6.40; 2016-02-28T08:54:39.084Z
83.42.6.40; 2016-02-28T08:54:39.897Z
83.42.6.40; 2016-02-28T08:54:39.933Z
79.148.119.182; 2016-02-28T08:54:40.067Z
83.42.6.40; 2016-02-28T08:54:40.927Z
83.42.6.40; 2016-02-28T08:54:41.886Z
83.42.6.40; 2016-02-28T08:54:42.870Z
83.42.6.40; 2016-02-28T08:54:43.095Z
79.148.119.182; 2016-02-28T08:54:43.902Z
83.42.6.40; 2016-02-28T08:54:43.962Z
83.42.6.40; 2016-02-28T08:54:44.821Z
83.42.6.40; 2016-02-28T08:54:45.867Z
83.42.6.40; 2016-02-28T08:54:46.141Z
83.42.6.40; 2016-02-28T08:54:46.761Z
79.148.119.182; 2016-02-28T08:54:47.592Z
83.42.6.40; 2016-02-28T08:54:47.836Z
83.42.6.40; 2016-02-28T08:54:48.704Z
83.42.6.40; 2016-02-28T08:54:49.284Z
83.42.6.40; 2016-02-28T08:54:49.661Z
83.42.6.40; 2016-02-28T08:54:50.545Z
83.42.6.40; 2016-02-28T08:54:51.536Z
83.42.6.40; 2016-02-28T08:54:51.950Z
79.148.119.182; 2016-02-28T08:54:52.055Z
83.42.6.40; 2016-02-28T08:54:52.503Z
83.42.6.40; 2016-02-28T08:54:53.412Z
83.42.6.40; 2016-02-28T08:54:54.326Z
83.42.6.40; 2016-02-28T08:54:55.173Z
83.42.6.40; 2016-02-28T08:54:55.269Z
79.148.119.182; 2016-02-28T08:54:55.843Z
83.42.6.40; 2016-02-28T08:54:56.194Z
83.42.6.40; 2016-02-28T08:54:57.128Z
83.42.6.40; 2016-02-28T08:54:58.053Z
83.42.6.40; 2016-02-28T08:54:58.091Z
83.42.6.40; 2016-02-28T08:54:59.204Z
79.148.119.182; 2016-02-28T08:54:59.771Z
83.42.6.40; 2016-02-28T08:55:00.081Z
83.42.6.40; 2016-02-28T08:55:01.030Z
83.42.6.40; 2016-02-28T08:55:01.068Z
83.42.6.40; 2016-02-28T08:55:02.187Z
83.42.6.40; 2016-02-28T08:55:03.022Z
79.148.119.182; 2016-02-28T08:55:03.688Z
83.42.6.40; 2016-02-28T08:55:03.927Z
83.42.6.40; 2016-02-28T08:55:04.196Z
83.42.6.40; 2016-02-28T08:55:05.106Z
83.42.6.40; 2016-02-28T08:55:06.022Z
83.42.6.40; 2016-02-28T08:55:07.076Z
83.42.6.40; 2016-02-28T08:55:07.129Z
79.148.119.182; 2016-02-28T08:55:07.520Z
83.42.6.40; 2016-02-28T08:55:08.103Z
83.42.6.40; 2016-02-28T08:55:08.982Z
83.42.6.40; 2016-02-28T08:55:09.957Z
83.42.6.40; 2016-02-28T08:55:10.060Z
83.42.6.40; 2016-02-28T08:55:11.018Z
79.148.119.182; 2016-02-28T08:55:11.393Z
83.42.6.40; 2016-02-28T08:55:11.983Z
83.42.6.40; 2016-02-28T08:55:12.869Z
83.42.6.40; 2016-02-28T08:55:13.150Z
